#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   1.3300000000000000E+04   1.1728367852645806E+03   6.2875425715348874E+03   1.4417762281866371E+03  -3.5582011480049127E+00   1.3584626797599802E+06
   1.3400000000000000E+04   1.1733620438265077E+03   6.3244906480085847E+03   1.4406390993391474E+03  -3.5601607522734580E+00   1.3671521945101616E+06
   1.3500000000000000E+04   1.1735414219547677E+03   6.3611783375574205E+03   1.4390186501126345E+03  -3.5621424399939876E+00   1.3757987501607507E+06
   1.3600000000000000E+04   1.1757350134781848E+03   6.3976048271160262E+03   1.4404587372118342E+03  -3.5641460481052616E+00   1.3844023093709757E+06
   1.3700000000000000E+04   1.1767204481771300E+03   6.4337693843037250E+03   1.4401136617427649E+03  -3.5661714188197062E+00   1.3929628484574067E+06
   1.3800000000000000E+04   1.1773892720884051E+03   6.4696713576793900E+03   1.4393264620585167E+03  -3.5682183996028103E+00   1.4014803581574478E+06
   1.3900000000000000E+04   1.1787289281935671E+03   6.5053101767806602E+03   1.4395720133392040E+03  -3.5702868429568242E+00   1.4099548418116528E+06
   1.4000000000000000E+04   1.1793894271566869E+03   6.5406853521158828E+03   1.4388340540450199E+03  -3.5723766064104545E+00   1.4183863202883801E+06
   1.4100000000000000E+04   1.1803441001145427E+03   6.5757964749496450E+03   1.4385638188490241E+03  -3.5744875523128625E+00   1.4267748262297227E+06
   1.4200000000000000E+04   1.1812720447543982E+03   6.6106432170203016E+03   1.4382822213373111E+03  -3.5766195477615756E+00   1.4351203992233407E+06
   1.4300000000000000E+04   1.1839022324695595E+03   6.6452253301390119E+03   1.4405478238363351E+03  -3.5787724645303665E+00   1.4434230992944567E+06
   1.4400000000000000E+04   1.1847125410198371E+03   6.6795426456389823E+03   1.4401424229500922E+03  -3.5809461789044690E+00   1.4516829968449865E+06
   1.4500000000000000E+04   1.1856648335876964E+03   6.7135950737372787E+03   1.4399735959154389E+03  -3.5831405715672640E+00   1.4599001676458763E+06
   1.4600000000000000E+04   1.1864613203789659E+03   6.7473826028210706E+03   1.4396011138157119E+03  -3.5853555275590865E+00   1.4680747024514989E+06
   1.4700000000000000E+04   1.1875171881692800E+03   6.7809052985872349E+03   1.4396357689577137E+03  -3.5875909361124227E+00   1.4762067038133626E+06
   1.4800000000000000E+04   1.1886497875857558E+03   6.8141633031284027E+03   1.4398070043667690E+03  -3.5898466905901039E+00   1.4842962795570174E+06
   1.4900000000000000E+04   1.1894260783786119E+03   6.8471568339065925E+03   1.4394794048902766E+03  -3.5921226883617114E+00   1.4923435529627984E+06
   1.5000000000000000E+04   1.1904099098820839E+03   6.8798861826475322E+03   1.4394795404786241E+03  -3.5944188306902736E+00   1.5003486468999146E+06
   1.5100000000000000E+04   1.1911172811255101E+03   6.9123517141791644E+03   1.4390987952545472E+03  -3.5967350226807620E+00   1.5083117020179187E+06
   1.5200000000000000E+04   1.1919023946611535E+03   6.9445538651692968E+03   1.4388548348849490E+03  -3.5990711731564944E+00   1.5162328623141726E+06
   1.5300000000000000E+04   1.1926775082316785E+03   6.9764931428021837E+03   1.4386188951146571E+03  -3.6014271945561309E+00   1.5241122793385887E+06
   1.5400000000000000E+04   1.1936010883433935E+03   7.0081701234020948E+03   1.4386207191198901E+03  -3.6038030028615751E+00   1.5319501134511784E+06
   1.5500000000000000E+04   1.1942144464797138E+03   7.0395854509787814E+03   1.4381935100982885E+03  -3.6061985174743683E+00   1.5397465267558745E+06
   1.5600000000000000E+04   1.1955157712721282E+03   7.0707398357474149E+03   1.4387844438666666E+03  -3.6086136611744939E+00   1.5475016926643411E+06
   1.5700000000000000E+04   1.1951954234588579E+03   7.1016340525757651E+03   1.4370487956779439E+03  -3.6110483600173713E+00   1.5552157906307573E+06
   1.5800000000000000E+04   1.1985617795602495E+03   7.1322689393717501E+03   1.4406617519269794E+03  -3.6135025431896612E+00   1.5628890005038348E+06
   1.5900000000000000E+04   1.1963936201457873E+03   7.1626453954859799E+03   1.4363026531908984E+03  -3.6159761430298611E+00   1.5705215107279429E+06
   1.6000000000000000E+04   1.1995293771708514E+03   7.1927643800026899E+03   1.4396118578371386E+03  -3.6184690948326024E+00   1.5781135128120612E+06
   1.6100000000000000E+04   1.2008593672626830E+03   7.2226269100673699E+03   1.4403344399372552E+03  -3.6209813368589501E+00   1.5856652045182993E+06
